ShipmentID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Customer_id,Delivery_start,Delivery_end
9719,C,Road,3,4,257,medium,M,10,4901,1,32,2022-04-19,2022-06-01
9720,F,Road,5,2,152,low,F,4,4770,1,215,2022-02-01,2022-03-17
9721,D,Road,4,2,147,low,M,3,4152,1,209,2022-12-09,2022-12-29
9722,F,Road,3,4,179,low,M,5,4882,1,24,2022-03-27,2022-04-06
9723,A,Flight,3,4,201,medium,M,10,4032,1,67,2022-06-03,2022-07-10
9724,B,Flight,3,2,140,medium,M,8,5724,0,354,2022-10-15,2022-11-22
9725,C,Flight,5,1,139,medium,M,2,5632,0,171,2022-07-06,2022-08-01
9726,F,Flight,4,1,152,medium,M,8,5711,0,497,2022-11-14,2022-12-08
9727,D,Flight,6,4,171,medium,M,9,4376,1,377,2022-04-10,2022-04-12
9728,F,Flight,5,4,97,medium,F,8,4577,0,137,2022-08-07,2022-09-11
9729,A,Flight,4,2,257,medium,M,8,5772,0,92,2022-05-11,2022-06-20
9730,B,Flight,4,1,154,medium,M,1,5480,0,398,2022-09-27,2022-10-31
9731,C,Flight,3,5,138,medium,M,1,4881,1,278,2022-06-25,2022-07-11
9732,F,Flight,5,5,173,low,M,7,4716,0,386,2022-08-04,2022-09-09
9733,D,Flight,3,5,252,medium,F,8,4557,1,87,2022-01-30,2022-03-15
9734,F,Flight,5,2,251,low,M,2,4245,1,302,2022-05-08,2022-05-25
9735,A,Flight,3,5,223,high,F,7,5042,1,140,2022-06-29,2022-07-10
9736,B,Flight,5,2,261,high,M,3,5303,1,191,2022-08-20,2022-08-22
9737,C,Flight,4,2,111,high,F,4,5393,0,461,2022-06-27,2022-07-26
9738,F,Flight,3,2,210,low,F,9,4731,1,377,2022-03-03,2022-04-10
9739,D,Flight,4,1,161,low,M,1,4789,0,273,2022-05-11,2022-05-20
9740,F,Flight,3,4,143,low,M,10,5261,0,256,2022-12-28,2023-02-01
9741,A,Flight,4,3,170,low,M,2,5607,0,309,2022-10-06,2022-10-17
9742,B,Flight,2,5,151,medium,M,9,4767,1,247,2022-04-27,2022-05-18
9743,C,Flight,3,3,154,low,M,1,5884,1,279,2022-04-05,2022-04-16
9744,F,Flight,4,4,146,medium,F,6,4672,1,124,2022-05-16,2022-06-16
9745,D,Ship,5,1,238,low,F,5,5854,0,179,2022-04-27,2022-05-15
9746,F,Ship,4,2,264,low,F,9,4490,0,179,2022-09-08,2022-09-18
9747,A,Ship,4,5,196,low,F,4,5610,0,191,2022-12-19,2023-01-24
9748,B,Ship,5,4,164,low,M,9,5135,1,165,2022-03-11,2022-03-24
9749,C,Ship,4,2,144,medium,F,2,4316,0,190,2022-12-21,2023-01-20
9750,F,Ship,3,5,147,medium,M,6,4350,0,233,2022-08-04,2022-08-18
9751,D,Ship,3,4,181,high,F,9,5470,0,364,2022-10-21,2022-11-09
9752,F,Ship,4,3,212,low,F,1,4518,0,147,2022-11-05,2022-12-15
9753,A,Ship,2,3,258,low,M,4,5052,1,361,2022-11-13,2022-12-09
9754,B,Ship,3,5,202,medium,F,8,4552,1,51,2022-02-24,2022-03-22
9755,C,Ship,4,5,143,medium,M,2,5286,1,461,2022-09-15,2022-09-27
9756,F,Ship,5,3,175,medium,F,7,5047,1,98,2022-08-30,2022-09-17
9757,D,Ship,5,1,135,low,F,10,5301,1,11,2022-12-11,2023-01-24
9758,F,Ship,2,5,249,low,F,3,4169,0,127,2022-12-11,2023-01-18
9759,A,Ship,4,2,202,medium,M,7,5821,0,258,2022-02-04,2022-03-01
9760,B,Ship,4,5,135,low,F,6,4557,0,394,2022-09-06,2022-10-03
9761,C,Ship,3,2,268,low,M,6,4415,0,290,2022-01-09,2022-02-01
9762,F,Ship,4,3,103,low,M,4,5146,0,342,2022-03-03,2022-04-15
9763,D,Ship,6,4,225,medium,M,10,4723,0,147,2022-04-09,2022-04-16
9764,F,Ship,6,5,211,low,M,3,4957,0,173,2022-12-03,2023-01-05
9765,A,Ship,3,5,161,low,F,8,5021,0,364,2022-09-07,2022-09-15
9766,B,Ship,4,4,155,medium,F,6,5942,0,219,2022-07-08,2022-07-10
9767,C,Ship,5,2,182,medium,F,9,5159,0,126,2022-04-18,2022-05-31
9768,F,Ship,5,5,124,low,M,10,4331,0,189,2022-06-30,2022-08-14
9769,D,Ship,4,3,167,high,F,4,6000,1,137,2022-11-05,2022-11-18
9770,F,Ship,4,4,246,low,F,7,4090,0,355,2022-02-19,2022-02-21
9771,A,Ship,3,2,196,medium,F,6,5692,0,20,2022-11-17,2022-11-24
9772,B,Ship,3,5,211,low,F,5,5877,1,336,2022-06-22,2022-07-20
9773,C,Ship,2,1,234,medium,F,9,5075,0,469,2022-07-30,2022-08-14
9774,F,Ship,3,5,174,low,M,6,5713,0,347,2022-02-03,2022-03-14
9775,D,Ship,5,4,190,medium,F,4,4424,1,438,2022-08-03,2022-09-11
9776,F,Ship,4,1,255,medium,F,6,4313,1,45,2022-03-15,2022-04-19
9777,A,Ship,3,1,192,medium,M,4,4997,1,114,2022-03-03,2022-04-09
9778,B,Ship,5,2,174,low,F,10,5973,1,284,2022-12-04,2022-12-09
9779,C,Ship,3,1,263,medium,F,4,4208,0,229,2022-05-03,2022-05-26
9780,F,Ship,5,5,251,high,F,3,4741,1,123,2022-08-08,2022-09-05
9781,D,Ship,5,3,223,low,F,2,4671,1,484,2022-02-27,2022-04-04
9782,F,Ship,3,3,168,low,M,1,5097,1,338,2022-01-20,2022-02-11
9783,A,Ship,3,4,213,high,M,7,5516,1,253,2022-03-02,2022-03-28
9784,B,Ship,4,3,99,medium,M,9,5903,0,88,2022-07-26,2022-08-09
9785,C,Ship,4,4,267,medium,M,9,5254,0,490,2022-04-06,2022-04-20
9786,F,Ship,5,1,183,medium,F,8,4531,0,320,2022-12-07,2023-01-19
9787,D,Ship,4,4,180,low,M,3,5031,0,316,2022-12-01,2023-01-04
9788,F,Ship,2,1,206,low,M,7,4721,0,346,2022-12-20,2022-12-29
9789,A,Ship,4,2,216,low,M,10,4636,0,324,2022-09-27,2022-11-06
9790,B,Ship,5,5,167,low,M,10,5591,0,2,2022-06-19,2022-08-02
9791,C,Ship,3,2,162,medium,M,4,4812,1,95,2022-03-28,2022-05-06
9792,F,Ship,3,1,250,medium,F,6,5832,0,472,2022-04-26,2022-05-13
9793,D,Ship,4,2,245,medium,M,1,4731,1,134,2022-07-18,2022-07-23
9794,F,Ship,3,4,226,low,F,7,4411,1,412,2022-07-06,2022-08-20
9795,A,Ship,5,1,226,medium,M,6,5395,0,298,2022-05-31,2022-06-21
9796,B,Ship,5,4,222,high,M,8,4996,1,495,2022-12-30,2023-02-12
9797,C,Ship,4,1,177,low,M,2,5911,0,119,2022-02-26,2022-03-17
9798,F,Ship,4,4,223,high,F,5,5654,0,83,2022-01-01,2022-01-09
9799,D,Ship,5,5,210,low,M,3,5051,0,64,2022-12-26,2023-01-19
9800,F,Ship,4,2,170,low,M,3,4299,0,202,2022-05-21,2022-05-24
9801,A,Ship,5,5,135,low,M,8,5029,0,1,2022-07-24,2022-08-25
9802,B,Ship,3,5,192,medium,F,7,4741,1,441,2022-10-07,2022-10-17
9803,C,Ship,4,2,204,medium,F,3,4001,0,448,2022-05-20,2022-05-30
9804,F,Ship,3,4,244,medium,M,4,4458,0,53,2022-04-12,2022-04-28
9805,D,Ship,3,2,255,low,F,8,5511,0,180,2022-01-12,2022-02-09
9806,F,Ship,4,5,160,medium,F,8,5234,0,487,2022-10-18,2022-10-19
9807,A,Ship,4,1,150,low,M,5,4133,0,471,2022-02-28,2022-03-25
9808,B,Ship,4,2,242,medium,F,10,5655,1,484,2022-08-11,2022-08-26
9809,C,Ship,4,5,240,medium,F,9,5498,1,381,2022-10-02,2022-10-03
9810,F,Ship,2,4,246,low,M,10,5337,1,261,2022-03-20,2022-03-28
9811,D,Ship,3,1,232,low,F,3,4562,1,23,2022-10-10,2022-10-29
9812,F,Ship,4,3,274,low,F,5,4409,0,351,2022-07-18,2022-08-25
9813,A,Ship,4,3,253,low,F,5,5703,0,309,2022-07-15,2022-08-08
9814,B,Ship,5,1,229,medium,M,1,4584,1,67,2022-12-24,2022-12-29
9815,C,Ship,4,4,131,medium,F,10,4625,0,208,2022-08-10,2022-09-24
9816,F,Ship,4,3,125,low,F,10,5883,0,304,2022-06-05,2022-06-18
9817,D,Ship,3,3,201,low,F,2,5540,1,71,2022-01-12,2022-01-25
9818,F,Ship,4,4,207,medium,F,1,4019,0,112,2022-05-19,2022-06-08
9819,A,Ship,3,1,144,medium,M,8,5378,1,250,2022-12-11,2022-12-20
9820,B,Ship,3,5,109,medium,F,4,4308,0,308,2022-06-08,2022-07-13
9821,C,Ship,4,2,161,high,F,8,5654,1,433,2022-03-30,2022-05-02
9822,F,Ship,4,2,151,medium,M,3,5154,1,285,2022-08-14,2022-08-18
9823,D,Ship,3,3,149,low,F,2,5282,0,398,2022-10-18,2022-11-10
9824,F,Ship,5,5,239,low,M,5,4122,0,152,2022-07-26,2022-08-18
9825,A,Ship,4,3,287,medium,M,6,4376,1,27,2022-04-24,2022-05-11
9826,B,Ship,3,3,132,medium,F,8,5810,1,72,2022-10-28,2022-10-29
9827,C,Ship,5,2,165,medium,M,9,5313,0,454,2022-09-11,2022-09-23
9828,F,Ship,5,4,143,low,M,1,5872,1,498,2022-07-28,2022-09-06
9829,D,Ship,4,4,262,medium,M,2,5429,0,51,2022-01-21,2022-01-26
9830,F,Ship,5,3,201,low,F,3,4025,1,228,2022-03-24,2022-04-18
9831,A,Ship,4,3,213,medium,M,8,4220,0,415,2022-07-12,2022-08-08
9832,B,Ship,2,3,269,low,M,3,5976,0,284,2022-07-20,2022-08-26
9833,C,Ship,6,5,217,low,F,2,4073,0,305,2022-05-06,2022-05-23
9834,F,Ship,4,3,133,low,F,10,4195,0,447,2022-05-03,2022-06-03
9835,D,Ship,3,4,248,medium,M,7,5299,0,370,2022-08-10,2022-09-13
9836,F,Ship,4,3,244,low,M,9,5339,0,47,2022-07-30,2022-08-21
9837,A,Ship,4,1,197,high,M,9,4917,0,352,2022-12-21,2023-02-01
9838,B,Road,5,5,268,low,F,9,4208,0,405,2022-01-21,2022-02-19
9839,C,Road,5,5,203,low,M,6,4557,1,260,2022-07-02,2022-07-03
9840,F,Road,4,4,224,low,F,3,4817,0,115,2022-12-04,2022-12-18
9841,D,Road,3,4,212,low,M,6,5935,1,282,2022-01-17,2022-03-01
9842,F,Road,5,4,208,medium,M,8,5098,0,205,2022-01-07,2022-02-03
9843,A,Road,4,5,155,medium,M,3,5939,1,172,2022-03-01,2022-03-08
9844,B,Road,5,4,260,low,M,8,4535,0,275,2022-08-23,2022-08-24
9845,C,Road,2,2,174,low,F,3,5348,0,287,2022-04-11,2022-05-24
9846,F,Road,4,1,161,medium,M,3,4590,0,379,2022-01-21,2022-02-24
9847,D,Road,5,5,246,medium,F,7,5167,0,490,2022-08-21,2022-10-03
9848,F,Road,5,1,173,medium,F,2,4615,0,66,2022-12-14,2022-12-28
9849,A,Road,3,2,175,low,M,9,4859,0,54,2022-04-30,2022-06-09
9850,B,Road,5,1,243,medium,F,10,4037,0,159,2022-11-08,2022-11-11
9851,C,Road,3,2,122,low,F,9,5299,1,44,2022-05-29,2022-05-30
9852,F,Road,4,2,219,low,F,1,5071,1,341,2022-11-03,2022-12-09
9853,D,Road,3,2,217,high,M,7,5910,0,483,2022-09-17,2022-10-02
9854,F,Road,4,3,250,medium,M,2,4246,0,437,2022-05-23,2022-06-26
9855,A,Road,3,3,274,low,F,5,5981,1,174,2022-02-21,2022-03-16
9856,B,Road,2,2,260,medium,F,6,4747,0,361,2022-06-25,2022-08-07
9857,C,Road,4,4,185,medium,F,1,4729,0,419,2022-08-28,2022-09-09
9858,F,Road,4,5,270,low,M,1,4131,0,304,2022-03-02,2022-03-26
9859,D,Road,6,3,166,medium,F,3,4596,1,172,2022-06-21,2022-07-28
9860,F,Flight,4,4,160,low,M,1,5520,1,289,2022-11-11,2022-11-27
9861,A,Flight,3,2,247,low,M,3,4338,0,398,2022-09-30,2022-11-03
9862,B,Flight,4,2,272,low,M,1,5703,1,208,2022-12-11,2023-01-15
9863,C,Flight,4,5,171,medium,F,1,4439,0,132,2022-05-11,2022-06-05
9864,F,Flight,5,2,211,medium,F,8,4962,0,375,2022-08-18,2022-08-22
9865,D,Flight,3,4,271,medium,M,1,4444,1,413,2022-12-30,2023-02-10
9866,F,Flight,6,4,155,medium,F,8,5982,0,291,2022-05-15,2022-06-14
9867,A,Flight,4,1,220,medium,F,7,4552,1,122,2022-12-30,2023-01-26
9868,B,Flight,3,3,220,low,F,10,5234,1,69,2022-07-13,2022-07-25
9869,C,Flight,2,4,285,high,M,6,4427,1,277,2022-05-06,2022-06-10
9870,F,Flight,3,1,109,low,F,5,4374,1,202,2022-04-14,2022-04-24
9871,D,Flight,3,4,194,medium,M,7,4565,0,113,2022-11-16,2022-12-18
9872,F,Flight,3,3,214,medium,F,9,4185,0,198,2022-05-11,2022-06-08
9873,A,Flight,3,5,161,low,F,4,5629,0,315,2022-02-08,2022-03-13
9874,B,Flight,3,5,202,medium,F,7,4458,0,23,2022-10-10,2022-10-12
9875,C,Flight,3,3,179,high,F,3,5429,1,153,2022-07-11,2022-08-23
9876,F,Flight,5,1,137,low,F,8,4584,0,180,2022-12-09,2022-12-11
9877,D,Flight,6,1,173,medium,F,2,4892,0,22,2022-03-11,2022-04-20
9878,F,Flight,3,4,243,medium,M,6,4950,0,128,2022-08-30,2022-09-08
9879,A,Flight,4,2,258,medium,M,2,1494,0,30,2022-01-22,2022-02-28
9880,B,Flight,6,3,245,low,F,3,1982,1,264,2022-05-16,2022-05-18
9881,C,Flight,6,3,296,low,F,4,1650,0,245,2022-03-08,2022-04-10
9882,F,Ship,5,4,267,low,M,9,1113,0,111,2022-11-05,2022-11-21
9883,D,Ship,6,5,268,medium,F,1,1248,1,6,2022-04-09,2022-05-05
9884,F,Ship,7,4,277,low,M,4,1373,0,316,2022-02-26,2022-04-04
9885,A,Ship,6,1,259,low,F,4,1198,0,336,2022-10-26,2022-11-02
9886,B,Ship,5,1,275,low,M,6,1156,1,26,2022-04-27,2022-05-14
9887,C,Ship,6,3,298,low,F,9,1515,1,449,2022-07-28,2022-08-06
9888,F,Ship,5,2,243,medium,F,4,1385,0,220,2022-11-23,2022-12-30
9889,D,Ship,7,2,255,medium,F,10,1372,0,230,2022-04-09,2022-04-13
9890,F,Ship,4,5,232,low,F,3,1817,0,385,2022-12-11,2023-01-13
9891,A,Ship,3,4,247,low,F,4,5844,0,381,2022-08-11,2022-08-25
9892,B,Ship,4,4,272,low,M,1,4013,1,145,2022-04-12,2022-04-15
9893,C,Ship,4,1,171,medium,F,10,4536,0,278,2022-10-27,2022-12-04
9894,F,Ship,5,5,211,medium,F,7,5983,1,352,2022-06-07,2022-06-23
9895,D,Ship,3,1,271,medium,M,1,5486,1,289,2022-11-19,2022-12-11
9896,F,Ship,6,1,155,medium,F,8,4882,0,41,2022-08-31,2022-09-12
9897,A,Ship,4,5,220,medium,F,1,4912,1,58,2022-10-26,2022-11-19
9898,B,Ship,3,5,220,low,F,5,4407,0,455,2022-12-17,2023-01-13
9899,C,Ship,2,1,285,high,F,7,4999,0,57,2022-07-05,2022-08-16
9900,F,Ship,3,1,109,low,F,6,5457,1,158,2022-05-09,2022-06-05
9901,D,Ship,3,2,194,medium,F,7,4727,1,318,2022-06-18,2022-07-09
9902,F,Ship,3,5,214,medium,F,6,4578,0,77,2022-06-02,2022-07-16
9903,A,Ship,3,5,161,low,F,10,5663,1,192,2022-07-26,2022-08-05
9904,B,Ship,3,3,202,medium,M,10,5137,1,195,2022-08-22,2022-09-23
9905,C,Ship,3,2,179,high,M,3,4584,0,388,2022-11-30,2023-01-02
9906,F,Ship,5,1,137,low,M,4,4586,1,65,2022-06-23,2022-07-01
9907,D,Ship,6,2,173,medium,F,4,5970,0,244,2022-08-02,2022-08-12
9908,F,Ship,3,1,243,medium,M,6,5371,0,232,2022-02-15,2022-02-28
9909,A,Ship,4,5,258,medium,M,2,1481,0,288,2022-07-09,2022-07-19
9910,B,Ship,6,2,245,low,F,9,1594,0,61,2022-12-24,2023-01-10
9911,C,Ship,6,4,296,low,M,4,1973,0,460,2022-07-27,2022-08-14
9912,F,Ship,5,5,267,low,F,1,1352,1,98,2022-01-20,2022-02-15
9913,D,Ship,6,1,268,medium,M,10,1958,0,267,2022-07-30,2022-08-25
9914,F,Ship,7,2,277,low,F,7,1260,1,291,2022-06-12,2022-07-12
9915,A,Ship,6,2,259,low,F,10,2000,1,359,2022-08-24,2022-08-31
9916,B,Ship,5,3,275,low,F,2,1816,0,498,2022-10-17,2022-11-17
9917,C,Ship,6,2,298,low,M,2,1648,0,132,2022-04-15,2022-05-10
9918,F,Ship,5,5,243,medium,M,2,1817,0,161,2022-03-30,2022-04-22
9919,D,Ship,6,5,280,low,F,3,1819,1,446,2022-08-28,2022-08-29
9920,F,Ship,6,3,277,medium,M,6,1623,1,307,2022-04-28,2022-05-28
9921,A,Ship,6,4,284,low,F,7,1518,1,384,2022-10-03,2022-10-28
9922,B,Ship,4,1,258,low,M,8,1306,0,22,2022-08-08,2022-08-28
9923,C,Ship,7,1,254,low,F,5,1865,1,445,2022-08-16,2022-09-23
9924,F,Ship,5,4,263,medium,M,8,1548,0,483,2022-08-31,2022-09-26
9925,D,Ship,6,2,267,low,M,10,1580,0,333,2022-10-04,2022-10-08
9926,F,Ship,6,3,247,medium,M,7,1626,1,232,2022-03-07,2022-03-30
9927,A,Ship,5,1,233,medium,F,6,1631,1,66,2022-07-04,2022-07-15
9928,B,Ship,7,2,254,medium,F,9,1788,0,72,2022-11-26,2022-11-27
9929,C,Ship,6,1,289,medium,M,7,1223,0,196,2022-12-24,2023-01-13
9930,F,Ship,6,2,282,medium,M,6,1674,0,473,2022-11-01,2022-11-24
9931,D,Ship,5,3,243,medium,M,10,1729,1,106,2022-05-19,2022-06-06
9932,F,Ship,5,3,243,medium,M,8,1223,1,66,2022-05-12,2022-05-16
9933,A,Ship,4,2,228,low,F,3,1473,1,303,2022-10-29,2022-11-29
9934,B,Ship,5,5,235,low,M,4,1758,0,392,2022-04-18,2022-04-23
9935,C,Ship,4,4,274,low,M,10,1355,1,282,2022-07-13,2022-08-15
9936,F,Ship,6,4,254,medium,F,10,1435,0,307,2022-09-19,2022-10-01
9937,D,Ship,4,5,251,low,F,1,1625,0,85,2022-03-08,2022-03-13
9938,F,Ship,7,1,310,medium,F,8,1601,1,402,2022-08-23,2022-09-12
9939,A,Ship,7,3,288,medium,M,3,1989,0,76,2022-10-01,2022-11-07
9940,B,Ship,4,3,218,medium,F,9,1024,0,444,2022-02-23,2022-03-04
9941,C,Ship,5,5,251,medium,F,10,1683,0,404,2022-02-13,2022-02-18
9942,F,Ship,5,3,263,medium,F,6,1192,0,13,2022-09-07,2022-09-09
9943,D,Ship,4,4,266,low,F,2,1776,1,75,2022-08-11,2022-08-18
9944,F,Ship,6,2,307,low,F,9,1674,0,497,2022-03-24,2022-05-04
9945,A,Ship,7,5,268,medium,F,9,1754,1,460,2022-12-28,2023-02-05
9946,B,Ship,6,5,157,low,F,10,1133,0,272,2022-08-29,2022-10-12
9947,C,Ship,7,3,262,low,F,1,1384,1,172,2022-06-28,2022-07-05
9948,F,Ship,4,2,245,medium,M,10,1668,1,155,2022-02-02,2022-02-08
9949,D,Ship,5,5,217,medium,M,5,1616,0,310,2022-10-27,2022-11-24
9950,F,Ship,6,3,259,high,F,7,1208,0,136,2022-02-17,2022-03-15
9951,A,Ship,5,2,238,low,F,4,1962,0,229,2022-06-06,2022-07-02
9952,B,Ship,6,4,288,medium,F,9,1575,0,9,2022-02-28,2022-04-06
9953,C,Ship,7,4,284,low,M,3,1751,1,167,2022-03-10,2022-03-14
9954,F,Ship,4,4,243,medium,M,2,1842,0,458,2022-05-03,2022-05-14
9955,D,Ship,6,2,260,low,F,8,1522,0,375,2022-07-30,2022-09-02
9956,F,Ship,4,3,264,low,F,2,1541,0,102,2022-07-21,2022-08-21
9957,A,Ship,5,2,269,medium,F,10,1113,1,32,2022-07-27,2022-08-14
9958,B,Ship,7,4,282,low,M,6,1800,0,53,2022-04-26,2022-05-12
9959,C,Ship,5,2,250,low,M,1,1296,1,200,2022-09-16,2022-10-07
9960,F,Ship,5,5,230,low,F,8,1067,0,113,2022-09-17,2022-10-17
9961,D,Ship,6,5,254,high,F,10,1217,0,60,2022-12-21,2023-01-06
9962,F,Ship,5,4,256,low,M,2,1723,1,414,2022-08-23,2022-09-22
9963,A,Ship,4,2,255,low,F,7,1378,0,285,2022-12-14,2022-12-27
9964,B,Ship,7,3,306,low,M,2,1790,1,408,2022-08-18,2022-08-26
9965,C,Ship,6,2,189,low,F,2,1837,0,279,2022-04-04,2022-04-05
9966,F,Ship,6,3,280,low,M,2,1753,0,119,2022-07-28,2022-07-29
9967,D,Ship,6,5,310,medium,F,10,1553,0,309,2022-09-30,2022-11-11
9968,F,Ship,5,4,266,medium,M,1,5494,0,138,2022-09-06,2022-09-20
9969,A,Ship,3,3,196,low,M,4,5622,0,495,2022-11-26,2023-01-09
9970,B,Ship,3,2,198,medium,F,6,5443,0,138,2022-04-06,2022-04-22
9971,C,Ship,5,5,163,high,M,6,5253,1,320,2022-02-15,2022-03-26
9972,F,Ship,3,3,137,low,F,8,4742,0,321,2022-07-11,2022-08-17
9973,D,Ship,3,1,167,low,F,8,4171,1,486,2022-09-02,2022-09-09
9974,F,Ship,3,5,115,low,M,10,4200,0,213,2022-10-10,2022-10-15
9975,A,Road,5,2,192,low,M,5,4046,0,392,2022-05-11,2022-05-26
9976,B,Road,4,2,238,medium,M,9,4618,0,56,2022-07-11,2022-07-31
9977,C,Road,4,2,142,low,M,2,4790,1,226,2022-01-29,2022-02-17
9978,F,Road,3,2,256,low,F,7,5725,1,484,2022-01-26,2022-02-03
9979,D,Road,4,1,208,medium,F,7,4592,0,272,2022-09-26,2022-10-19
9980,F,Road,3,2,257,medium,M,8,4242,1,289,2022-09-12,2022-10-14
9981,A,Road,4,3,227,medium,M,8,5829,1,368,2022-10-22,2022-11-20
9982,B,Road,4,2,219,low,M,8,5660,0,209,2022-09-21,2022-10-17
9983,C,Road,5,3,202,low,F,9,5645,1,270,2022-01-28,2022-02-08
9984,F,Road,4,2,158,medium,F,9,4078,1,159,2022-04-17,2022-05-28
9985,D,Road,6,3,235,low,F,7,4829,1,327,2022-08-26,2022-10-10
9986,F,Road,4,4,233,low,M,9,4300,1,133,2022-02-20,2022-04-03
9987,A,Road,4,5,244,medium,M,3,5857,1,263,2022-11-19,2022-11-21
9988,B,Road,3,5,244,medium,F,10,4163,0,436,2022-11-26,2022-12-28
9989,C,Road,3,5,148,low,M,4,5919,0,401,2022-11-12,2022-11-29
9990,F,Road,5,5,171,high,M,8,4602,0,250,2022-11-18,2022-12-16
9991,D,Road,5,2,197,low,F,4,4196,1,287,2022-07-12,2022-08-19
9992,F,Road,3,1,256,low,F,5,5643,0,97,2022-05-19,2022-06-29
9993,A,Road,6,3,223,medium,M,7,5007,0,405,2022-01-30,2022-03-05
9994,B,Road,5,2,271,low,F,4,4066,0,1,2022-10-22,2022-11-15
9995,C,Road,2,1,135,medium,F,8,5001,1,400,2022-02-09,2022-02-24
9996,F,Road,6,4,272,low,M,7,4145,0,63,2022-07-23,2022-09-02
9997,D,Flight,3,1,265,medium,F,10,4244,0,19,2022-09-16,2022-10-18
9998,F,Flight,5,5,180,high,M,5,4585,1,389,2022-10-02,2022-10-17
9999,A,Flight,5,3,187,low,M,2,5967,0,154,2022-10-15,2022-10-19
10000,B,Flight,3,3,158,low,M,1,5502,0,111,2022-09-13,2022-10-18
10001,C,Flight,4,1,234,medium,F,4,5164,0,63,2022-12-27,2023-01-16
10002,F,Flight,6,4,224,medium,M,10,5602,0,390,2022-06-20,2022-07-17
10003,D,Flight,4,4,153,medium,M,3,4422,1,193,2022-02-24,2022-03-31
10004,F,Flight,3,5,125,low,F,2,4182,1,115,2022-10-11,2022-11-14
10005,A,Flight,4,1,204,medium,M,3,4310,0,111,2022-04-19,2022-05-30
10006,B,Flight,3,1,199,high,M,3,5127,0,344,2022-05-15,2022-05-23
10007,C,Flight,3,4,216,low,F,3,5149,0,406,2022-03-06,2022-03-31
10008,F,Flight,4,3,183,low,F,6,5712,1,408,2022-01-07,2022-02-07
10009,D,Flight,4,3,136,medium,F,4,5769,1,156,2022-03-07,2022-03-18
10010,F,Flight,4,1,269,low,F,3,4409,1,104,2022-03-17,2022-03-25
10011,A,Flight,5,5,105,low,M,6,5135,1,284,2022-08-15,2022-09-19
10012,B,Flight,4,2,253,low,F,4,4502,1,176,2022-06-17,2022-07-22
10013,C,Flight,3,1,263,medium,M,4,4616,0,393,2022-09-18,2022-10-08
10014,F,Flight,4,1,266,low,M,10,4382,0,291,2022-11-20,2022-12-17
10015,D,Flight,3,3,185,low,M,4,4746,0,111,2022-05-19,2022-06-10
10016,F,Flight,3,4,245,medium,F,1,4427,0,122,2022-09-27,2022-10-18
10017,A,Flight,3,5,184,medium,F,9,4969,0,477,2022-01-23,2022-02-18
10018,B,Flight,5,4,235,medium,F,8,4636,0,136,2022-11-23,2022-12-21
10019,C,Ship,3,2,247,medium,M,8,5194,0,22,2022-11-04,2022-12-05
10020,F,Ship,4,4,145,medium,M,9,5070,0,360,2022-04-25,2022-04-28
10021,D,Ship,3,3,158,low,F,4,5960,0,386,2022-06-12,2022-06-25
10022,F,Ship,4,5,268,low,M,2,4721,1,102,2022-01-07,2022-01-23
10023,A,Ship,3,1,186,medium,F,4,5515,1,356,2022-03-26,2022-04-25
10024,B,Ship,2,3,226,medium,M,8,5106,1,494,2022-01-18,2022-02-11
10025,C,Ship,5,1,258,medium,M,7,4466,1,341,2022-04-27,2022-05-15
10026,F,Ship,3,4,189,high,M,2,5464,0,420,2022-08-28,2022-09-04
10027,D,Ship,5,3,255,medium,F,4,4178,1,74,2022-02-05,2022-02-23
10028,F,Ship,5,5,207,low,F,1,5035,0,183,2022-05-20,2022-06-21
10029,A,Ship,3,5,271,low,M,2,5229,1,71,2022-11-19,2022-11-24
10030,B,Ship,3,4,239,medium,F,10,5455,1,38,2022-05-21,2022-06-28
10031,C,Ship,4,4,186,low,F,8,4969,1,313,2022-01-29,2022-02-03
10032,F,Ship,4,1,139,medium,F,7,4275,0,236,2022-05-07,2022-05-08
10033,D,Ship,3,3,224,medium,M,10,4221,0,252,2022-05-03,2022-06-02
10034,F,Ship,4,2,198,high,M,2,5662,0,139,2022-08-15,2022-08-17
10035,A,Ship,4,4,102,high,F,9,5644,1,262,2022-08-06,2022-08-20
10036,B,Ship,3,3,219,high,M,5,4321,0,212,2022-08-29,2022-09-17
10037,C,Ship,4,5,240,medium,M,8,4314,0,451,2022-08-17,2022-08-23
10038,F,Ship,3,2,222,medium,M,1,4021,1,159,2022-01-06,2022-01-28
10039,D,Ship,2,2,221,medium,F,3,4500,1,367,2022-02-13,2022-03-04
10040,F,Ship,5,3,229,medium,F,1,5294,1,404,2022-04-11,2022-05-12
10041,A,Ship,5,2,146,low,F,5,4725,0,480,2022-12-19,2023-01-13
10042,B,Ship,3,3,165,low,M,1,5661,0,307,2022-08-24,2022-09-12
10043,C,Ship,4,4,200,low,F,7,5807,1,448,2022-04-09,2022-05-10
10044,F,Ship,4,2,232,low,M,5,4907,0,429,2022-12-01,2022-12-09
10045,D,Ship,5,5,240,low,F,2,5655,0,147,2022-09-15,2022-09-19
10046,F,Ship,5,4,240,medium,M,7,4552,1,357,2022-04-25,2022-05-31
